проект	2025
буџет	1121
година	991
денар	844
македонија	730
нов	726
изградба	717
евро	678
лице	618
цел	616
апарат	587
општина	548
систем	535
република	523
развој	501
пат	474
центар	460
период	441
министерство	439
место	403
биде	385
македонски	374
милион	367
носител	350
овозможи	349
поддршка	349
должина	346
дел	326
заштита	325
реализација	323
услуга	322
инвестиција	315
објект	313
здравствен	300
активност	298
можност	290
образование	285
дете	282
средство	282
скопје	277
основен	274
локален	272
рамка	272
реконструкција	268
има	264
компанија	264
продолжи	262
соработка	259
мерка	249
граѓанин	241
јавен	237
спортски	235
социјален	233
подобрување	231
програма	230
државен	228
регионален	225
обука	222
работа	218
годишен	216
страна	212
земја	210
национален	207
институција	206
култура	206
дом	205
млад	205
износ	201
опрема	201
училиште	201
овие	199
работен	197
ниво	196
село	195
нивен	194
реализира	192
битола	191
капацитет	186
регион	185
ист	183
држава	182
меѓународен	182
зголемување	181
област	181
следен	181
среден	181
обезбеди	180
поголем	180
потреба	180
податок	178
финансиски	178
насока	177
број	175
работи	175
електронски	173
започне	173
град	170
влада	167
изработка	167
обезбедување	167
квалитет	162
процес	162
вкупен	158
вредност	158
европски	158
мрежа	157
вмро	156
вработување	154
средина	153
закон	152
дпмне	151
станица	151
постоен	148
соодветен	148
ученик	148
нареден	146
охрид	146
спорт	145
фаза	145
агенција	144
односно	144
помош	144
начин	143
посебен	143
наука	141
предвидува	141
услови	141
енергија	140
прв	140
производство	137
културен	136
постапка	136
пристап	136
унапредување	136
земјоделски	134
согласно	134
производ	133
фонд	133
вработен	132
основа	131
план	131
сектор	131
стандард	131
бизнис	130
води	130
економски	129
штип	126
може	125
намалување	124
управување	124
пазар	123
рок	123
инфраструктура	122
истражување	122
медицински	122
населен	122
користење	121
претпријатие	121
анализа	120
странски	120
трошок	120
здравство	119
мал	119
политика	119
прилеп	119
дополнителен	118
секој	118
туристички	117
време	116
користи	116
метри	116
набавка	116
научен	116
вкупно	115
земјоделец	115
куманово	115
студент	115
туризам	115
болница	114
безбедност	112
вода	111
рехабилитација	111
воведување	110
студија	110
осигурување	109
приватен	108
сала	108
технички	108
светски	107
тек	107
информација	106
отворање	106
рурален	106
висок	105
добие	105
инструмент	105
струга	105
земјиште	103
единица	102
пациент	102
електричен	101
назив	101
тетово	100
вање	99
граѓани	98
заради	98
зона	98
струмица	98
зголеми	97
општ	97
голем	96
документација	96
живот	96
одржување	96
потребен	96
јазик	94
програми	94
различен	94
технологија	94
три	94
животен	93
изврши	93
родител	93
современ	93
планиран	92
ново	91
придонесе	91
планира	90
правен	90
установи	90
подготовка	89
состојба	89
промоција	88
земјоделство	87
работење	87
стратегија	87
втор	86
особен	86
труд	86
детски	85
друг	85
простор	85
дејност	84
опфати	84
универзитет	84
спроведување	83
услов	83
долен	82
кичево	82
природен	82
управа	82
дополнително	81
контрола	81
раст	81
системи	81
уредување	81
доколку	80
однос	80
резултат	80
тирз	80
функција	80
обврска	79
река	79
воспоставување	78
демир	78
иновација	78
интернет	78
факултет	78
законски	77
изгради	77
ризик	77
финансирање	76
велес	75
експлоатација	75
вид	74
знаење	74
служба	74
ден	73
кочани	73
локација	73
најмалку	73
целосно	73
данок	72
имплементација	72
најдобар	72
ните	72
според	72
суровина	72
арм	71
барање	71
возраст	71
воспостави	71
врска	71
гевгелија	70
изнесува	70
наменет	70
наш	70
помеѓу	70
права	70
право	70
главен	69
предвидени	69
корисници	68
следење	68
бесплатен	67
гостивар	67
досега	67
образовен	67
површина	67
поттикнување	67
претставува	67
содржина	67
вештина	66
врши	66
километар	66
отворен	66
очекува	66
поврзување	66
решение	66
совет	66
стручен	66
индустрија	65
јавни	65
подобар	65
полиција	65
проширување	65
семејство	65
активен	64
градба	64
грижа	64
даде	64
кадар	64
конзервација	64
меѓу	64
музеј	64
патека	64
продолжуваме	64
градинка	63
категорија	63
опфаќа	63
сонда	63
установа	63
возило	62
зајакнување	62
поради	62
учество	62
училиштен	62
апликација	61
горен	61
екг	61
заедница	61
заеднички	61
потреби	61
примена	61
про	61
транспорт	61
берово	60
внатрешен	60
воведе	60
гас	60
градски	60
индустриски	60
клиника	60
крај	60
понуда	60
ски	60
создавање	60
универзитетски	60
административен	59
добивање	59
ехографија	59
кавадарци	59
континуирано	59
наставник	59
подобри	59
пример	59
проблем	59
пумпа	59
болест	58
група	58
завод	58
терапија	58
градежен	57
ипа	57
санација	57
домашен	56
економија	56
интерес	56
крушево	56
приход	56
следи	56
формирање	56
администрација	55
веб	55
документ	55
инвалидност	55
мобилен	55
направи	55
преглед	55
предмет	55
процедура	55
радовиш	55
централен	55
езеро	54
значаен	54
материјал	54
одреден	54
планирање	54
предвидено	54
регистар	54
свет	54
истовремено	53
неготино	53
општество	53
паричен	53
сет	53
сообраќај	53
форма	53
граничен	52
заболување	52
локалитет	52
наводнување	52
намали	52
наследство	52
плаќање	52
стари	52
суд	52
брана	51
ваков	51
даночен	51
значење	51
поставување	51
стан	51
технолошки	51
автопат	50
електронско	50
здравје	50
извоз	50
инвестициски	50
обезбедени	50
отвори	50
полициски	50
работодавач	50
реформа	50
свети	50
третман	50
канцеларија	49
капацитетите	49
квалитетен	49
креирање	49
месечен	49
монитор	49
николе	49
нуди	49
обезбедува	49
одбрана	49
пробиштип	49
улица	49
физички	49
висина	48
европа	48
извор	48
организација	48
остварување	48
патен	48
плански	48
развоен	48
цели	48
црква	48
делчево	47
достапен	47
имот	47
инвеститор	47
надворешен	47
овозможува	47
човеков	47
банка	46
завршување	46
значителен	46
инфузиони	46
канал	46
концесија	46
криминал	46
развивање	46
самоуправа	46
случај	46
успешен	46
хец	46
автоклав	45
аеродром	45
грант	45
домашни	45
заврши	45
игралиште	45
изработи	45
линија	45
месец	45
останат	45
охридски	45
редовен	45
ресен	45
септември	45
стипендија	45
тековен	45
употреба	45
утврден	45
фирма	45
виница	44
делница	44
дигитален	44
дојран	44
донесе	44
заинтересиран	44
искуство	44
јакнење	44
ослободување	44
пензија	44
превенција	44
против	44
сад	44
статус	44
турист	44
дебар	43
живеење	43
жител	43
изминат	43
канализација	43
клинички	43
мариово	43
модел	43
парк	43
повисок	43
почеток	43
свој	43
сигурност	43
спроведува	43
тип	43
чиј	43
баба	42
век	42
гази	42
договор	42
доделување	42
измени	42
искористување	42
крива	42
негов	42
подрачје	42
практичен	42
предвиден	42
рудник	42
службеник	42
брод	41
институт	41
јаглен	41
корисник	41
мост	41
надградба	41
настава	41
однесува	41
организиран	41
паланка	41
потенцијал	41
сопственост	41
финансии	41
хисар	41
храна	41
археолошки	40
влијае	40
идеја	40
икт	40
истражувачки	40
канален	40
капија	40
континуиран	40
невработен	40
перфузори	40
пехчево	40
постојан	40
професионален	40
проценета	40
ресурс	40
целосен	40
договори	39
домаќинство	39
ефикасноста	39
замена	39
мерење	39
миење	39
надоместок	39
отпадни	39
оштетен	39
поле	39
понатамошен	39
пречка	39
реновирање	39
вклучен	38
геолошки	38
директно	38
здрав	38
инвестирање	38
кратово	38
лек	38
населеното	38
натпревари	38
одржлив	38
потребно	38
практика	38
придонес	38
споменик	38
старо	38
субвенција	38
урбан	38
врвен	37
ефикасност	37
зајакне	37
избор	37
катастар	37
лабораторија	37
модернизација	37
мониторинг	37
надзор	37
поврзани	37
помогне	37
прашање	37
предлог	37
проектна	37
ред	37
седиште	37
сопствен	37
стратешки	37
театар	37
централа	37
биро	36
ефикасен	36
завршен	36
изграден	36
клуб	36
компјутерски	36
концепт	36
куќа	36
минерален	36
могила	36
одделение	36
оризар	36
поттикне	36
предвид	36
претходно	36
рентген	36
субјект	36
територија	36
валандово	35
единствен	35
енергетски	35
затоа	35
иден	35
изведба	35
издавање	35
комуникација	35
наоѓа	35
поддржи	35
потенцијален	35
приоритет	35
согласност	35
финансира	35
академија	34
извештај	34
кисел	34
комисија	34
крвен	34
липково	34
магистрален	34
механичко	34
нашите	34
недвижност	34
партнер	34
парцела	34
поефикасен	34
решавање	34
стекнување	34
странство	34
фзом	34
ција	34
борба	33
вработи	33
дневен	33
иницијатива	33
иновативен	33
кредит	33
кредитен	33
најмногу	33
население	33
нивното	33
пензиски	33
понатаму	33
преземе	33
создаде	33
федерација	33
царински	33
четири	33
адаптација	32
воен	32
дава	32
доказ	32
едукација	32
кофинансирање	32
луѓе	32
најголем	32
наоѓалиште	32
оперативен	32
петров	32
портал	32
посветен	32
преносен	32
продажба	32
просторен	32
разгледа	32
реконструира	32
студентски	32
урбанистички	32
богданци	31
вклучување	31
градење	31
гради	31
добива	31
елем	31
иднина	31
куќи	31
личен	31
набави	31
надлежен	31
неопходен	31
обезбедиме	31
плата	31
предвидуваме	31
пречистителен	31
производител	31
работници	31
сообраќаен	31
станбен	31
стерилизатор	31
стол	31
терен	31
фекален	31
член	31
шумарство	31
види	30
ѓорче	30
задолжително	30
комунален	30
манастир	30
мрежи	30
објектите	30
одлука	30
организира	30
организирање	30
последен	30
принцип	30
сервис	30
столб	30
стручно	30
транспарентност	30
унија	30
фабрика	30
хирургија	30
хируршки	30
аспиратор	29
босилово	29
граѓански	29
дела	29
доплер	29
интеграција	29
критериум	29
навремено	29
нато	29
орган	29
партнерство	29
платформа	29
плоштад	29
подготви	29
постоечки	29
предводи	29
промена	29
родителски	29
спортист	29
спроведе	29
стане	29
формира	29
влијание	28
деловен	28
директен	28
дозвола	28
корупција	28
медицина	28
метод	28
момент	28
намена	28
ната	28
новак	28
останува	28
паркинг	28
полесно	28
правата	28
природа	28
сарај	28
семеен	28
содржи	28
специјален	28
уреди	28
утврдување	28
армија	27
аспект	27
бутел	27
влез	27
граница	27
држи	27
евиденција	27
жртва	27
зависност	27
извршување	27
интегрира	27
компјутер	27
минимум	27
настани	27
нега	27
откуп	27
поволен	27
ранлив	27
реставрација	27
слободен	27
смести	27
стопанство	27
чаир	27
час	27
чашка	27
василево	26
водење	26
водостопанство	26
големи	26
долгорочен	26
еднаков	26
железнички	26
зелениково	26
илинден	26
интензивен	26
информатичко	26
јавност	26
комплекс	26
комплетно	26
контакт	26
краен	26
кривогаштани	26
листа	26
материјален	26
машина	26
нагоричане	26
населба	26
определен	26
плазма	26
прва	26
превоз	26
презентација	26
пристапен	26
работат	26
размена	26
сака	26
спречување	26
субвенционирање	26
тим	26
учесник	26
ангажира	25
внимание	25
возрасен	25
вршење	25
гориво	25
детаљ	25
долнени	25
донесување	25
зголемен	25
значи	25
испитување	25
коридор	25
мае	25
механизам	25
надвор	25
октомври	25
планските	25
проценка	25
регулатива	25
сопиште	25
способност	25
чешиново	25
база	24
брз	24
градежно	24
ддв	24
дол	24
долг	24
друштво	24
едукативен	24
заедно	24
зголемена	24
зрновци	24
кампања	24
клучен	24
конкретен	24
конче	24
крак	24
локалитетот	24
младински	24
нема	24
олесни	24
олеснување	24
поволност	24
посета	24
посетител	24
предвиди	24
препорака	24
притоа	24
реален	24
реконструкцијата	24
рехабилитира	24
сегмент	24
скопски	24
софтвер	24
цена	24
четиригодишен	24
вардар	23
водовод	23
воедно	23
временски	23
гасовод	23
додаток	23
доктор	23
елемент	23
енергетска	23
ефикасно	23
зграда	23
канализациона	23
карбинци	23
карта	23
количина	23
конкурентноста	23
лига	23
натамошен	23
нејзин	23
обезбеден	23
овозможиме	23
општествен	23
посети	23
постои	23
претприемништво	23
просечен	23
старите	23
структура	23
судски	23
тренер	23
хотел	23
цевковод	23
алатка	22
близина	22
блок	22
бугарија	22
доделува	22
дозволи	22
живее	22
запише	22
започнување	22
заштитен	22
игра	22
изготвување	22
инкубатор	22
истражувањата	22
јавната	22
капитален	22
набавката	22
облешево	22
обнова	22
онлајн	22
опремување	22
отпад	22
поддржани	22
поднесување	22
потрошувач	22
привлекување	22
приоритети	22
притисок	22
продолжување	22
промет	22
пруга	22
развива	22
степен	22
